,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air,y_air_err,y_air_vary,n_y_air
107,7,2,814.9672,13033.7191,0,False,0.0014,0,False,1e-24,0.0389,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
108,7,3,770.6298,13035.12704,0,False,0.000345,0,False,1e-24,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
109,7,2,813.1611,13035.52517,0,False,0.00134,0,False,1e-24,0.0389,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
110,7,3,768.8195,13036.93736,0,False,0.00033,0,False,1e-24,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
111,7,2,750.0289,13038.44447,0,False,0.00184,0,False,1e-24,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
112,7,3,706.6664,13039.89298,0,False,0.000452,0,False,1e-24,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
113,7,2,748.2144,13040.25893,0,False,0.00176,0,False,1e-24,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
114,7,1,664.26,13041.12,0,False,1.38,0,False,1e-24,0.04,0,False,0.72,-0.009026,0,False,3.5e-05,0,0,False,1,0.16,0,False,0.72,0,0,False,0,0,0,False,0.001239,0,False,2.668600473
115,7,3,704.8474,13041.71201,0,False,0.00043,0,False,1e-24,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
116,7,1,662.44,13042.95,0,False,1.31,0,False,1e-24,0.04,0,False,0.61,-0.010047,0,False,2.3e-05,0,0,False,1,0.11,0,False,0.61,0,0,False,0,0,0,False,0.001166,0,False,4.257624999
117,7,2,687.7777,13043.08171,0,False,0.00239,0,False,1e-24,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
118,7,1,662.102,13043.28109,0,False,1.82e-05,0,False,1e-24,0.0398,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.117223643,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
119,7,3,645.466,13044.56848,0,False,0.000581,0,False,1e-24,0.0416,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
120,7,2,685.9548,13044.90462,0,False,0.00227,0,False,1e-24,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
121,7,3,643.6382,13046.39626,0,False,0.000552,0,False,1e-24,0.0416,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
122,7,2,628.216,13047.63098,0,False,0.00305,0,False,1e-24,0.0416,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
123,7,3,587.0309,13049.15366,0,False,0.000737,0,False,1e-24,0.0426,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
124,7,2,626.3846,13049.46239,0,False,0.00289,0,False,1e-24,0.0416,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
125,7,1,546.7,13050.48,0,False,2.22,0,False,1e-24,0.04,0,False,0.75,-0.008536,0,False,3.3e-05,0,0,False,1,0.13,0,False,0.75,0,0,False,0,0,0,False,0.001064,0,False,2.226019518
126,7,3,585.1943,13050.99028,0,False,0.000697,0,False,1e-24,0.0426,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
127,7,1,128.492,13051.93672,0,False,2.1900000000000004e-05,0,False,1e-24,0.0491,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.082373371,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
128,7,2,571.346,13052.09241,0,False,0.00383,0,False,1e-24,0.0426,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
129,7,1,544.86,13052.32,0,False,2.0900000000000003,0,False,1e-24,0.04,0,False,0.73,-0.009236,0,False,2.8e-05,0,0,False,1,0.13,0,False,0.73,0,0,False,0,0,0,False,0.000998,0,False,3.137979657
130,7,1,544.5651,13052.61983,0,False,2.9400000000000003e-05,0,False,1e-24,0.0417,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.114055436,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
131,7,3,531.3635,13053.64867,0,False,0.000919,0,False,1e-24,0.0433,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
132,7,2,569.5061,13053.93239,0,False,0.00363,0,False,1e-24,0.0426,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
133,7,3,529.518,13055.49421,0,False,0.0008669999999999,0,False,1e-24,0.0433,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
134,7,2,517.17,13056.46613,0,False,0.00475,0,False,1e-24,0.0433,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
135,7,3,478.466,13058.05363,0,False,0.00113,0,False,1e-24,0.0439,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
136,7,2,515.3214,13058.31475,0,False,0.00448,0,False,1e-24,0.0433,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
137,7,1,440.56,13059.47,0,False,3.3400000000000003,0,False,1e-24,0.05,0,False,0.71,-0.008846,0,False,2.7e-05,0,0,False,1,0.13,0,False,0.71,0,0,False,0,0,0,False,0.000908,0,False,1.985142148
138,7,3,476.6115,13059.90818,0,False,0.00106,0,False,1e-24,0.0439,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
139,7,2,465.69,13060.75226,0,False,0.00579,0,False,1e-24,0.0439,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
140,7,1,438.7,13061.33,0,False,3.1300000000000003,0,False,1e-24,0.04,0,False,0.78,-0.008976,0,False,2.4e-05,0,0,False,1,0.11,0,False,0.78,0,0,False,0,0,0,False,0.000844,0,False,3.020137622
141,7,1,438.4413,13061.58694,0,False,4.440000000000001e-05,0,False,1e-24,0.0434,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.11088723,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
142,7,3,428.3404,13062.36864,0,False,0.00136,0,False,1e-24,0.0446,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
143,7,2,463.8327,13062.60961,0,False,0.00545,0,False,1e-24,0.0439,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
144,7,3,426.4768,13064.23231,0,False,0.00128,0,False,1e-24,0.0446,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
145,7,2,416.908,13064.95089,0,False,0.00695,0,False,1e-24,0.0446,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
146,7,3,380.9887,13066.5938,0,False,0.00162,0,False,1e-24,0.0453,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
147,7,2,415.0418,13066.81708,0,False,0.00651,0,False,1e-24,0.0446,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
148,7,1,345.85,13068.08,0,False,4.71,0,False,1e-24,0.05,0,False,0.79,-0.007895,0,False,2.9e-05,0,0,False,1,0.11,0,False,0.79,0,0,False,0,0,0,False,0.000755,0,False,1.852149734
149,7,3,379.1158,13068.46672,0,False,0.00151,0,False,1e-24,0.0453,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.105973284,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
150,7,2,370.8258,13069.06212,0,False,0.00821,0,False,1e-24,0.0453,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
151,7,1,343.97,13069.96,0,False,4.36,0,False,1e-24,0.05,0,False,0.78,-0.008506,0,False,2.6e-05,0,0,False,1,0.1,0,False,0.78,0,0,False,0,0,0,False,0.000687,0,False,3.389740989
152,7,1,343.7481,13070.1832,0,False,6.27e-05,0,False,1e-24,0.0447,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.11088723,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
153,7,1,79.607,13070.22159,0,False,2.1800000000000005e-05,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.085541577,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
154,7,3,336.4128,13070.7292,0,False,0.00189,0,False,1e-24,0.046,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.105973284,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
155,7,2,368.9507,13070.93726,0,False,0.00766,0,False,1e-24,0.0453,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
156,7,3,334.5305,13072.61153,0,False,0.00176,0,False,1e-24,0.046,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.102856423,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
157,7,2,327.4452,13073.08602,0,False,0.00953,0,False,1e-24,0.046,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
158,7,3,294.6144,13074.77489,0,False,0.00217,0,False,1e-24,0.0463,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.102856423,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
159,7,2,325.561,13074.97027,0,False,0.00885,0,False,1e-24,0.046,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
160,7,1,262.58,13076.33,0,False,6.17,0,False,1e-24,0.05,0,False,0.79,-0.007705,0,False,2.9e-05,0,0,False,1,0.1,0,False,0.79,0,0,False,0,0,0,False,0.00059,0,False,1.849878493
161,7,3,292.7225,13076.66683,0,False,0.00201,0,False,1e-24,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
162,7,2,286.7679,13077.02267,0,False,0.0109,0,False,1e-24,0.0463,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
163,7,1,260.68,13078.23,0,False,5.64,0,False,1e-24,0.05,0,False,0.81,-0.008406,0,False,1.9e-05,0,0,False,1,0.09,0,False,0.81,0,0,False,0,0,0,False,0.000511,0,False,3.070700343
164,7,1,260.5009,13078.4091,0,False,8.240000000000001e-05,0,False,1e-24,0.0458,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.104550816,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
165,7,3,255.5952,13078.73096,0,False,0.00245,0,False,1e-24,0.047,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
166,7,2,284.8744,13078.91621,0,False,0.0101,0,False,1e-24,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
167,7,3,253.6934,13080.63274,0,False,0.00225,0,False,1e-24,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
168,7,2,248.7954,13080.87212,0,False,0.0122,0,False,1e-24,0.047,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
169,7,3,219.3566,13082.59743,0,False,0.00272,0,False,1e-24,0.0473,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
170,7,2,246.8923,13082.77517,0,False,0.0112,0,False,1e-24,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
171,7,1,190.77,13084.2,0,False,7.49,0,False,1e-24,0.05,0,False,0.82,-0.007635,0,False,2.4e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,0.000396,0,False,1.807465693
172,7,3,217.4447,13084.50936,0,False,0.00247,0,False,1e-24,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
173,7,2,213.5291,13084.63441,0,False,0.0135,0,False,1e-24,0.0473,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
174,7,1,188.85,13086.13,0,False,6.73,0,False,1e-24,0.05,0,False,0.81,-0.008315,0,False,1.8e-05,0,0,False,1,0.09,0,False,0.81,0,0,False,0,0,0,False,0.000299,0,False,-1.535079169
175,7,1,188.7134,13086.26482,0,False,0.0001,0,False,1e-24,0.0468,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.088709784,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
176,7,3,185.9002,13086.37435,0,False,0.00295,0,False,1e-24,0.048,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
177,7,2,211.6163,13086.54725,0,False,0.0123,0,False,1e-24,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
178,7,1,42.2001,13088.15293,0,False,1.8700000000000004e-05,0,False,1e-24,0.053,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.088709784,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
179,7,3,183.9777,13088.29681,0,False,0.00265,0,False,1e-24,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
180,7,2,180.9705,13088.30957,0,False,0.0146,0,False,1e-24,0.048,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
181,7,3,155.2271,13090.06173,0,False,0.00314,0,False,1e-24,0.0483,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
182,7,2,179.0475,13090.23257,0,False,0.0131,0,False,1e-24,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
183,7,1,130.44,13091.71,0,False,8.360000000000001,0,False,1e-24,0.05,0,False,0.84,-0.007955,0,False,2e-05,0,0,False,1,0.09,0,False,0.84,0,0,False,0,0,0,False,0.000153,0,False,2.155916203
184,7,2,151.1207,13091.89764,0,False,0.0154,0,False,1e-24,0.0483,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
185,7,3,153.2936,13091.99523,0,False,0.00279,0,False,1e-24,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
186,7,3,127.3387,13093.6596,0,False,0.00326,0,False,1e-24,0.049,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
187,7,1,128.49,13093.66,0,False,7.330000000000001,0,False,1e-24,0.05,0,False,0.86,-0.007955,0,False,1.9e-05,0,0,False,1,0.08,0,False,0.86,0,0,False,0,0,0,False,2.2e-05,0,False,-0.098967628
188,7,1,128.3977,13093.75013,0,False,0.000112,0,False,1e-24,0.0478,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.085541577,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
189,7,2,149.1871,13093.83126,0,False,0.0138,0,False,1e-24,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
190,7,2,123.9809,13095.39861,0,False,0.016,0,False,1e-24,0.049,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
191,7,3,125.3935,13095.60482,0,False,0.00287,0,False,1e-24,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
192,7,3,102.2361,13097.16793,0,False,0.00332,0,False,1e-24,0.0497,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
193,7,2,122.036,13097.34349,0,False,0.0141,0,False,1e-24,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
194,7,2,99.5521,13098.81248,0,False,0.0162,0,False,1e-24,0.0497,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
195,7,1,81.58,13098.85,0,False,8.47,0,False,1e-24,0.05,0,False,0.82,-0.007856,0,False,2e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,-0.00017,0,False,2.640868042
196,7,3,100.2782,13099.12585,0,False,0.00287,0,False,1e-24,0.0497,0,False,0.73,-0.007,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
197,7,3,79.9201,13100.58673,0,False,0.00328,0,False,1e-24,0.0507,0,False,0.73,-0.007,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
198,7,2,97.595,13100.76953,0,False,0.014,0,False,1e-24,0.0497,0,False,0.73,-0.007,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
199,7,1,79.61,13100.82,0,False,7.15,0,False,1e-24,0.05,0,False,0.85,-0.007856,0,False,1.7e-05,0,0,False,1,0.08,0,False,0.85,0,0,False,0,0,0,False,-0.00037,0,False,0.497947191
200,7,1,44.21,13105.61713,0,False,7.62,0,False,1e-24,0.05,0,False,0.82,-0.007626,0,False,1.7e-05,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,-0.00064,0,False,0.345541979
201,7,1,79.5646,13100.86414,0,False,0.000114,0,False,1e-24,0.0491,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.082373371,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
202,7,2,77.8353,13102.13924,0,False,0.016,0,False,1e-24,0.0507,0,False,0.73,-0.007,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
203,7,3,77.9481,13102.55875,0,False,0.00278,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
204,7,3,60.3917,13103.91597,0,False,0.00316,0,False,1e-24,0.0517,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
205,7,2,75.8648,13104.10977,0,False,0.0136,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
206,7,2,58.8313,13105.37888,0,False,0.0153,0,False,1e-24,0.0517,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
207,7,3,58.4034,13105.90425,0,False,0.0026,0,False,1e-24,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
208,7,3,43.6517,13107.15561,0,False,0.00294,0,False,1e-24,0.0531,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
209,7,2,56.8452,13107.3649,0,False,0.0127,0,False,1e-24,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
210,7,1,42.224,13107.60461,0,False,0.000102,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.085541577,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
211,7,1,42.2,13107.63,0,False,6.01,0,False,1e-24,0.05,0,False,0.84,-0.007546,0,False,1.4e-05,0,0,False,1,0.08,0,False,0.84,0,0,False,0,0,0,False,-0.00098,0,False,0.637854385
212,7,2,42.5407,13108.53134,0,False,0.0142,0,False,1e-24,0.0531,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
213,7,3,41.6435,13109.16378,0,False,0.00233,0,False,1e-24,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
214,7,3,29.7006,13110.30559,0,False,0.00262,0,False,1e-24,0.0544,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
215,7,2,40.5358,13110.53625,0,False,0.0113,0,False,1e-24,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
216,7,2,28.9644,13111.59659,0,False,0.0127,0,False,1e-24,0.0544,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
217,7,1,18.34,13112.02,0,False,5.75,0,False,1e-24,0.06,0,False,0.79,-0.006526,0,False,1.5e-05,0,0,False,1,0.1,0,False,0.79,0,0,False,0,0,0,False,-0.00137,0,False,-0.508796392
