,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air,y_air_err,y_air_vary,n_y_air
218,7,3,27.6658,13112.34044,0,False,0.00196,0,False,1e-24,0.0544,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
219,7,3,18.5392,13113.36587,0,False,0.00221,0,False,1e-24,0.0564,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
220,7,2,26.9343,13113.6267,0,False,0.00953,0,False,1e-24,0.0544,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
221,7,1,16.3876,13113.96544,0,False,7.65e-05,0,False,1e-24,0.053,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.088709784,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
222,7,1,16.25,13114.1,0,False,3.91,0,False,1e-24,0.06,0,False,0.76,-0.006248,0,False,1e-05,0,0,False,1,0.12,0,False,0.76,0,0,False,0,0,0,False,-0.00221,0,False,0.843026954
223,7,2,18.1026,13114.57457,0,False,0.0107,0,False,1e-24,0.0564,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
224,7,3,16.4625,13115.44249,0,False,0.00151,0,False,1e-24,0.0564,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.090388977,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
225,7,3,10.1677,13116.33635,0,False,0.00173,0,False,1e-24,0.0585,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.090388977,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
226,7,2,16.0333,13116.64394,0,False,0.00736,0,False,1e-24,0.0564,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.088953369,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
227,7,2,9.956,13117.4652,0,False,0.00832,0,False,1e-24,0.0585,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.088953369,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
228,7,1,3.96,13118.04,0,False,3.08,0,False,1e-24,0.06,0,False,0.82,-0.004309,0,False,-3.9e-06,0,0,False,1,0.08,0,False,0.82,0,0,False,0,0,0,False,-0.00246,0,False,0.827556509
229,7,3,8.0022,13118.50178,0,False,0.000999,0,False,1e-24,0.0585,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
230,7,3,4.5865,13119.21697,0,False,0.00118,0,False,1e-24,0.0615,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
231,7,2,7.8036,13119.61758,0,False,0.00487,0,False,1e-24,0.0585,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
232,7,1,2.0843,13119.92145,0,False,3.5900000000000005e-05,0,False,1e-24,0.0563,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.09187799,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
233,7,2,4.5247,13120.2684,0,False,0.0057,0,False,1e-24,0.0615,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
234,7,1,3.96,13126.39,0,False,1.54,0,False,1e-24,0.06,0,False,0.79,-0.0032814,0,False,-9.9e-06,0,0,False,1,0.07,0,False,0.79,0,0,False,0,0,0,False,0.003364,0,False,0.843026954
235,7,3,0.0,13126.50401,0,False,0.000773,0,False,1e-24,0.0585,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
236,7,3,4.5865,13127.31854,0,False,0.00059,0,False,1e-24,0.0564,0,False,0.71,-0.005,0,False,0.0,0,0,False,1,0.090388977,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
237,7,2,0.0,13127.42118,0,False,0.00367,0,False,1e-24,0.0585,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
238,7,2,4.5247,13128.1525,0,False,0.00285,0,False,1e-24,0.0564,0,False,0.71,-0.005,0,False,0.0,0,0,False,1,0.088953369,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
239,7,1,2.08,13128.27,0,False,3.59,0,False,1e-24,0.06,0,False,0.81,-0.004668,0,False,-4.4e-06,0,0,False,1,0.08,0,False,0.81,0,0,False,0,0,0,False,0.003386,0,False,-0.508796392
240,7,3,2.7018,13129.2032,0,False,0.00136,0,False,1e-24,0.0564,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.090388977,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
241,7,3,10.1677,13129.83858,0,False,0.00115,0,False,1e-24,0.0544,0,False,0.7,-0.0054,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
242,7,2,2.6327,13130.04454,0,False,0.00651,0,False,1e-24,0.0564,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.088953369,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
243,7,1,0.0,13130.35305,0,False,4.090000000000001e-06,0,False,1e-24,0.0586,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.088709784,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
244,7,2,9.956,13130.60497,0,False,0.00554,0,False,1e-24,0.0544,0,False,0.7,-0.0054,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
245,7,1,18.34,13131.49,0,False,4.3100000000000005,0,False,1e-24,0.05,0,False,0.82,-0.004847,0,False,-1.7e-06,0,0,False,1,0.08,0,False,0.82,0,0,False,0,0,0,False,0.002551,0,False,0.637854385
246,7,3,8.2412,13131.76502,0,False,0.00191,0,False,1e-24,0.0544,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
247,7,3,18.5392,13132.26813,0,False,0.00165,0,False,1e-24,0.0531,0,False,0.72,-0.0059,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
248,7,2,8.0247,13132.5363,0,False,0.00914,0,False,1e-24,0.0544,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
249,7,2,18.1026,13132.96944,0,False,0.00798,0,False,1e-24,0.0531,0,False,0.72,-0.0059,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
250,7,1,16.39,13133.44,0,False,6.24,0,False,1e-24,0.05,0,False,0.82,-0.005386,0,False,-8.2e-07,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,0.00206,0,False,0.345541979
251,7,1,16.2529,13133.57572,0,False,5.120000000000001e-05,0,False,1e-24,0.0563,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.09187799,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
252,7,3,16.586,13134.22128,0,False,0.00239,0,False,1e-24,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
253,7,3,29.7006,13134.60705,0,False,0.00209,0,False,1e-24,0.0517,0,False,0.74,-0.006,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
254,7,2,16.1461,13134.92601,0,False,0.0115,0,False,1e-24,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
255,7,2,28.9644,13135.24577,0,False,0.0101,0,False,1e-24,0.0517,0,False,0.74,-0.006,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
256,7,1,44.21,13136.22,0,False,6.33,0,False,1e-24,0.05,0,False,0.82,-0.005856,0,False,4.2e-06,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,0.001681,0,False,0.497947191
257,7,3,27.7276,13136.58014,0,False,0.00279,0,False,1e-24,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
258,7,3,43.6517,13136.85516,0,False,0.00244,0,False,1e-24,0.0507,0,False,0.73,-0.0061,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
259,7,2,26.9889,13137.22126,0,False,0.0134,0,False,1e-24,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
260,7,2,42.5407,13137.43378,0,False,0.0118,0,False,1e-24,0.0507,0,False,0.73,-0.0061,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
261,7,1,42.22,13138.21,0,False,8.06,0,False,1e-24,0.05,0,False,0.83,-0.006246,0,False,7.2e-06,0,0,False,1,0.09,0,False,0.83,0,0,False,0,0,0,False,0.001354,0,False,2.640868042
262,7,1,42.2001,13138.22863,0,False,8.090000000000001e-05,0,False,1e-24,0.053,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.088709784,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
263,7,3,41.6623,13138.84456,0,False,0.0031,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
264,7,3,60.3917,13139.01229,0,False,0.0027,0,False,1e-24,0.0497,0,False,0.73,-0.0061,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
265,7,2,40.5497,13139.42481,0,False,0.015,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
266,7,2,58.8313,13139.53332,0,False,0.0131,0,False,1e-24,0.0497,0,False,0.73,-0.0061,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
267,7,1,81.58,13140.57,0,False,7.31,0,False,1e-24,0.05,0,False,0.84,-0.006286,0,False,1.1e-05,0,0,False,1,0.09,0,False,0.84,0,0,False,0,0,0,False,0.001068,0,False,-0.098967628
268,7,3,58.3882,13141.01583,0,False,0.00331,0,False,1e-24,0.0497,0,False,0.73,-0.007,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
269,7,3,79.9201,13141.07824,0,False,0.00286,0,False,1e-24,0.049,0,False,0.74,-0.00615,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
270,7,2,56.8267,13141.53788,0,False,0.016,0,False,1e-24,0.0497,0,False,0.73,-0.007,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
271,7,2,77.8353,13141.5442,0,False,0.0139,0,False,1e-24,0.049,0,False,0.74,-0.00615,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
272,7,1,79.607,13142.54087,0,False,9.66e-05,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.085541577,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
273,7,1,79.56,13142.58,0,False,8.850000000000001,0,False,1e-24,0.05,0,False,0.83,-0.006586,0,False,1.2e-05,0,0,False,1,0.09,0,False,0.83,0,0,False,0,0,0,False,0.000831,0,False,2.155916203
274,7,3,102.2361,13143.0528,0,False,0.00293,0,False,1e-24,0.0483,0,False,0.74,-0.0062,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
275,7,3,77.9038,13143.09453,0,False,0.00342,0,False,1e-24,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
276,7,2,99.5521,13143.46622,0,False,0.0143,0,False,1e-24,0.0483,0,False,0.74,-0.0062,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
277,7,2,75.8185,13143.56097,0,False,0.0166,0,False,1e-24,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
278,7,1,130.44,13144.54,0,False,7.479999999999999,0,False,1e-24,0.05,0,False,0.83,-0.006686,0,False,1.5e-05,0,0,False,1,0.09,0,False,0.83,0,0,False,0,0,0,False,0.000568,0,False,-1.535079169
279,7,3,127.3387,13144.93577,0,False,0.00292,0,False,1e-24,0.048,0,False,0.73,-0.0062,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
280,7,3,100.208,13145.08089,0,False,0.00344,0,False,1e-24,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
281,7,2,123.9809,13145.29917,0,False,0.0143,0,False,1e-24,0.048,0,False,0.73,-0.0062,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
282,7,2,97.524,13145.49432,0,False,0.0168,0,False,1e-24,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
283,7,1,128.492,13146.48618,0,False,9.890000000000002e-05,0,False,1e-24,0.0491,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.082373371,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
284,7,1,128.4,13146.58,0,False,8.65,0,False,1e-24,0.05,0,False,0.84,-0.006876,0,False,1.4e-05,0,0,False,1,0.09,0,False,0.84,0,0,False,0,0,0,False,0.000378,0,False,1.807465693
285,7,3,155.2271,13146.7269,0,False,0.00283,0,False,1e-24,0.0473,0,False,0.72,-0.0064,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
286,7,3,125.2995,13146.97497,0,False,0.00337,0,False,1e-24,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
287,7,2,151.1207,13147.04285,0,False,0.0139,0,False,1e-24,0.0473,0,False,0.72,-0.0064,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
288,7,2,121.9421,13147.33798,0,False,0.0165,0,False,1e-24,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
289,7,1,2.0843,13147.74429,0,False,6.09e-06,0,False,1e-24,0.0563,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.09187799,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False,1.0
290,7,1,190.77,13148.14,0,False,6.8100000000000005,0,False,1e-24,0.05,0,False,0.82,-0.007046,0,False,1.8e-05,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,0.00011,0,False,3.070700343
291,7,1,2956.34,13148.39,0,False,4.03e-05,0,False,1e-24,0.02,0,False,0.63,-0.0105,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
292,7,3,185.9002,13148.42596,0,False,0.00268,0,False,1e-24,0.047,0,False,0.72,-0.00665,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
293,7,2,180.9705,13148.69702,0,False,0.0132,0,False,1e-24,0.047,0,False,0.72,-0.00665,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
294,7,3,153.1773,13148.77672,0,False,0.00323,0,False,1e-24,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
295,7,2,149.0716,13149.09189,0,False,0.0158,0,False,1e-24,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
296,7,3,219.3566,13150.0327,0,False,0.00249,0,False,1e-24,0.0463,0,False,0.7,-0.0069,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
297,7,1,188.8531,13150.05691,0,False,9.09e-05,0,False,1e-24,0.0478,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.085541577,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
298,7,1,188.71,13150.2,0,False,7.7,0,False,1e-24,0.05,0,False,0.83,-0.007216,0,False,1.9e-05,0,0,False,1,0.08,0,False,0.83,0,0,False,0,0,0,False,-5.7e-05,0,False,1.849878493
299,7,2,213.5291,13150.26145,0,False,0.0123,0,False,1e-24,0.0463,0,False,0.7,-0.0069,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
300,7,3,183.8401,13150.48602,0,False,0.00303,0,False,1e-24,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
301,7,2,178.9115,13150.75594,0,False,0.0149,0,False,1e-24,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
302,7,1,2953.97,13150.76,0,False,4.2e-05,0,False,1e-24,0.02,0,False,0.63,-0.01,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
303,7,1,262.58,13151.35,0,False,5.680000000000001,0,False,1e-24,0.05,0,False,0.82,-0.007556,0,False,2.2e-05,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,-0.00035,0,False,3.389740989
304,7,3,255.5952,13151.54685,0,False,0.00226,0,False,1e-24,0.046,0,False,0.67,-0.0072,0,False,0.0,0,0,False,1,0.102856423,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
305,7,2,248.7954,13151.73588,0,False,0.0112,0,False,1e-24,0.046,0,False,0.67,-0.0072,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
306,7,1,2703.84,13151.74,0,False,0.000131,0,False,1e-24,0.02,0,False,0.63,-0.0105,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
307,7,3,217.2866,13152.10269,0,False,0.00278,0,False,1e-24,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.093505839,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
308,7,2,211.4606,13152.32997,0,False,0.0138,0,False,1e-24,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False,1.0
309,7,3,294.6144,13152.96812,0,False,0.00201,0,False,1e-24,0.0453,0,False,0.66,-0.0072,0,False,0.0,0,0,False,1,0.105973284,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
310,7,2,286.7679,13153.12004,0,False,0.0101,0,False,1e-24,0.0453,0,False,0.66,-0.0072,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
311,7,1,260.6824,13153.24888,0,False,7.620000000000001e-05,0,False,1e-24,0.0468,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.088709784,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
312,7,1,260.5,13153.43,0,False,6.31,0,False,1e-24,0.05,0,False,0.81,-0.007536,0,False,2.1e-05,0,0,False,1,0.08,0,False,0.81,0,0,False,0,0,0,False,-0.00051,0,False,1.852149734
313,7,3,253.5155,13153.62655,0,False,0.00251,0,False,1e-24,0.046,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.102856423,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
314,7,2,246.7175,13153.81379,0,False,0.0125,0,False,1e-24,0.046,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
315,7,1,2701.49,13154.09,0,False,0.000137,0,False,1e-24,0.02,0,False,0.63,-0.01,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
316,7,1,345.85,13154.18,0,False,4.37,0,False,1e-24,0.04,0,False,0.8,-0.007977,0,False,2.5e-05,0,0,False,1,0.1,0,False,0.8,0,0,False,0,0,0,False,-0.00086,0,False,3.020137622
317,7,3,336.4128,13154.29624,0,False,0.00176,0,False,1e-24,0.0446,0,False,0.65,-0.0073,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
318,7,2,327.4452,13154.41367,0,False,0.00885,0,False,1e-24,0.0446,0,False,0.65,-0.0073,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
319,7,1,2462.41,13154.64,0,False,0.000405,0,False,1e-24,0.02,0,False,0.63,-0.0105,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
320,7,3,292.5252,13155.05735,0,False,0.00222,0,False,1e-24,0.0453,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.105973284,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
321,7,2,284.6808,13155.20717,0,False,0.0111,0,False,1e-24,0.0453,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False,1.0
322,7,3,380.9887,13155.5309,0,False,0.00151,0,False,1e-24,0.0439,0,False,0.65,-0.0073,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
323,7,2,370.8258,13155.61648,0,False,0.00764,0,False,1e-24,0.0439,0,False,0.65,-0.0073,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
324,7,1,343.9694,13156.05888,0,False,5.8800000000000006e-05,0,False,1e-24,0.0458,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.104550816,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False,1.0
325,7,1,343.75,13156.28,0,False,4.8,0,False,1e-24,0.04,0,False,0.81,-0.007967,0,False,2.4e-05,0,0,False,1,0.08,0,False,0.81,0,0,False,0,0,0,False,-0.00103,0,False,1.985142148
326,7,3,334.3142,13156.39485,0,False,0.00193,0,False,1e-24,0.0446,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
327,7,2,325.349,13156.50987,0,False,0.0097,0,False,1e-24,0.0446,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
328,7,1,440.56,13156.62,0,False,3.12,0,False,1e-24,0.04,0,False,0.8,-0.008547,0,False,2.8e-05,0,0,False,1,0.1,0,False,0.8,0,0,False,0,0,0,False,-0.00143,0,False,3.137979657
329,7,3,428.3404,13156.67179,0,False,0.00127,0,False,1e-24,0.0433,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
