,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air,y_air_err,y_air_vary,n_y_air
330,7,2,416.908,13156.72817,0,False,0.00649,0,False,1e-24,0.0433,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
331,7,1,2460.08,13156.98,0,False,0.000423,0,False,1e-24,0.02,0,False,0.63,-0.01,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
332,7,1,2232.08,13157.11,0,False,0.00118,0,False,1e-24,0.02,0,False,0.63,-0.0105,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
333,7,3,378.8809,13157.63875,0,False,0.00165,0,False,1e-24,0.0439,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
334,7,3,478.466,13157.71857,0,False,0.00106,0,False,1e-24,0.0426,0,False,0.64,-0.0074,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
335,7,2,368.7207,13157.72164,0,False,0.00833,0,False,1e-24,0.0439,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
336,7,2,465.69,13157.74843,0,False,0.00542,0,False,1e-24,0.0426,0,False,0.64,-0.0074,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
337,7,1,438.701,13158.4839,0,False,4.210000000000001e-05,0,False,1e-24,0.0447,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.11088723,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
338,7,3,531.3635,13158.67091,0,False,0.000863,0,False,1e-24,0.0416,0,False,0.64,-0.0073,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
339,7,2,517.17,13158.67694,0,False,0.00445,0,False,1e-24,0.0416,0,False,0.64,-0.0073,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
340,7,1,546.7,13158.68,0,False,2.08,0,False,1e-24,0.04,0,False,0.77,-0.0087411,0,False,3.3e-05,0,0,False,1,0.09,0,False,0.77,0,0,False,0,0,0,False,-0.00207,0,False,4.257624999
341,7,1,438.44,13158.74,0,False,3.4000000000000004,0,False,1e-24,0.04,0,False,0.82,-0.008568,0,False,2.9e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,-0.00164,0,False,2.226019518
342,7,3,426.2234,13158.78878,0,False,0.00139,0,False,1e-24,0.0433,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
343,7,2,414.794,13158.84219,0,False,0.00705,0,False,1e-24,0.0433,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
344,7,1,2012.89,13159.14,0,False,0.00325,0,False,1e-24,0.02,0,False,0.63,-0.0105,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
345,7,1,2229.76,13159.42,0,False,0.00124,0,False,1e-24,0.02,0,False,0.63,-0.01,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
346,7,2,571.346,13159.51336,0,False,0.0036,0,False,1e-24,0.0409,0,False,0.63,-0.0073,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
347,7,3,587.0309,13159.52846,0,False,0.000693,0,False,1e-24,0.0409,0,False,0.63,-0.0073,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
348,7,3,476.34,13159.84462,0,False,0.00114,0,False,1e-24,0.0426,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
349,7,2,463.5672,13159.87123,0,False,0.00586,0,False,1e-24,0.0426,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
350,7,2,628.216,13160.25736,0,False,0.00287,0,False,1e-24,0.0399,0,False,0.63,-0.0083,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
351,7,3,645.466,13160.29085,0,False,0.000547,0,False,1e-24,0.0399,0,False,0.63,-0.0083,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
352,7,1,664.26,13160.34,0,False,1.3,0,False,1e-24,0.04,0,False,0.74,-0.0095512,0,False,2.5e-05,0,0,False,1,0.13,0,False,0.74,0,0,False,0,0,0,False,-0.00218,0,False,5.229704566
353,7,1,544.8622,13160.52096,0,False,2.8200000000000004e-05,0,False,1e-24,0.0434,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.11088723,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False,1.0
354,7,3,1752.6762,13160.7381,0,False,4.1900000000000005e-06,0,False,1e-24,0.0266,0,False,0.63,-0.0105,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
355,7,1,1804.87,13160.74,0,False,0.00846,0,False,1e-24,0.03,0,False,0.63,-0.0105,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.15059,0,False,11.02983704
356,7,2,1705.8516,13160.74642,0,False,2.53e-05,0,False,1e-24,0.0266,0,False,0.63,-0.0105,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
357,7,3,529.2285,13160.80595,0,False,0.000931,0,False,1e-24,0.0416,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.112207006,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
358,7,2,515.0385,13160.80845,0,False,0.0048,0,False,1e-24,0.0416,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
359,7,1,544.57,13160.82,0,False,2.25,0,False,1e-24,0.04,0,False,0.77,-0.009099,0,False,2.9e-05,0,0,False,1,0.1,0,False,0.77,0,0,False,0,0,0,False,-0.0024,0,False,2.668600473
360,7,2,687.7777,13160.90857,0,False,0.00225,0,False,1e-24,0.0389,0,False,0.63,-0.0087,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
361,7,3,706.6664,13160.9577,0,False,0.000426,0,False,1e-24,0.0389,0,False,0.63,-0.0087,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
362,7,2,1611.5421,13161.33944,0,False,3.89e-05,0,False,1e-24,0.0272,0,False,0.63,-0.0102,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
363,7,3,1655.7848,13161.3534,0,False,6.51e-06,0,False,1e-24,0.0272,0,False,0.63,-0.0102,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
364,7,1,2010.59,13161.44,0,False,0.00341,0,False,1e-24,0.02,0,False,0.63,-0.01,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
365,7,2,750.0289,13161.46663,0,False,0.00174,0,False,1e-24,0.0375,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
366,7,3,770.6298,13161.52863,0,False,0.000326,0,False,1e-24,0.0375,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
367,7,1,793.21,13161.61,0,False,0.76,0,False,1e-24,0.04,0,False,0.79,-0.0100917,0,False,3.6e-05,0,0,False,1,0.13,0,False,0.79,0,0,False,0,0,0,False,-0.00295,0,False,4.437632126
368,7,2,569.2059,13161.65353,0,False,0.00387,0,False,1e-24,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
369,7,3,584.887,13161.67242,0,False,0.000745,0,False,1e-24,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
370,7,2,1519.8867,13161.83391,0,False,5.9e-05,0,False,1e-24,0.0278,0,False,0.63,-0.0101,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
371,7,3,1561.619,13161.86708,0,False,9.99e-06,0,False,1e-24,0.0278,0,False,0.63,-0.0101,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
372,7,1,1608.07,13161.92,0,False,0.0208,0,False,1e-24,0.03,0,False,0.63,-0.00741,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.06827,0,False,11.05334543
373,7,2,814.9672,13161.93116,0,False,0.00132,0,False,1e-24,0.0365,0,False,0.63,-0.0092,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
374,7,3,837.3536,13162.00323,0,False,0.000246,0,False,1e-24,0.0365,0,False,0.63,-0.0092,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
375,7,1,662.4359,13162.16695,0,False,1.7600000000000004e-05,0,False,1e-24,0.0417,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.114055436,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False,1.0
376,7,2,1430.8889,13162.23036,0,False,8.82e-05,0,False,1e-24,0.0286,0,False,0.63,-0.01,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
377,7,3,1470.1824,13162.27968,0,False,1.5100000000000005e-05,0,False,1e-24,0.0286,0,False,0.63,-0.01,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
378,7,2,882.5901,13162.30175,0,False,0.000991,0,False,1e-24,0.0355,0,False,0.63,-0.0093,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
379,7,3,906.8353,13162.38109,0,False,0.000183,0,False,1e-24,0.0355,0,False,0.63,-0.0093,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
380,7,2,626.0672,13162.40614,0,False,0.00307,0,False,1e-24,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
381,7,3,643.3132,13162.44367,0,False,0.000587,0,False,1e-24,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
382,7,1,933.53,13162.49,0,False,0.418,0,False,1e-24,0.03,0,False,0.63,-0.0139338,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.00159,0,False,5.497748903
383,7,1,662.1,13162.5,0,False,1.4,0,False,1e-24,0.04,0,False,0.86,-0.0076521,0,False,4e-05,0,0,False,1,0.14,0,False,0.86,0,0,False,0,0,0,False,-0.00325,0,False,3.481353001
384,7,2,1344.552,13162.5293,0,False,0.00013,0,False,1e-24,0.0294,0,False,0.63,-0.0099,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
385,7,2,952.895,13162.57802,0,False,0.000732,0,False,1e-24,0.0341,0,False,0.63,-0.0094,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
386,7,3,1381.4787,13162.59175,0,False,2.2500000000000005e-05,0,False,1e-24,0.0294,0,False,0.63,-0.0099,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
387,7,3,979.072,13162.66178,0,False,0.000134,0,False,1e-24,0.0341,0,False,0.63,-0.0094,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
388,7,1,1422.5,13162.67,0,False,0.0481,0,False,1e-24,0.03,0,False,0.63,-0.02336,0,False,5e-05,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,-0.03878,0,False,9.575509585
389,7,2,1260.8794,13162.73121,0,False,0.000189,0,False,1e-24,0.0303,0,False,0.63,-0.0098,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
390,7,2,1025.8792,13162.75953,0,False,0.000533,0,False,1e-24,0.0332,0,False,0.63,-0.0095,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
391,7,3,1295.5114,13162.8038,0,False,3.3100000000000005e-05,0,False,1e-24,0.0303,0,False,0.63,-0.0098,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
392,7,2,1179.8744,13162.83658,0,False,0.000271,0,False,1e-24,0.0312,0,False,0.63,-0.0097,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
393,7,3,1054.061,13162.84486,0,False,9.65e-05,0,False,1e-24,0.0332,0,False,0.63,-0.0095,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
394,7,2,1101.54,13162.84586,0,False,0.000383,0,False,1e-24,0.0322,0,False,0.63,-0.0096,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
395,7,3,1212.2838,13162.91634,0,False,4.800000000000001e-05,0,False,1e-24,0.0312,0,False,0.63,-0.0097,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
396,7,3,1131.7993,13162.92986,0,False,6.86e-05,0,False,1e-24,0.0322,0,False,0.63,-0.0096,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
397,7,1,1085.2,13162.96,0,False,0.216,0,False,1e-24,0.03,0,False,0.63,-0.0118824,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.031994,0,False,6.750205732
398,7,3,1750.4021,13163.01218,0,False,4.39e-06,0,False,1e-24,0.0266,0,False,0.63,-0.01,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
399,7,2,1703.5851,13163.01298,0,False,2.6600000000000003e-05,0,False,1e-24,0.0266,0,False,0.63,-0.01,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
400,7,1,1248.2,13163.02,0,False,0.105,0,False,1e-24,0.03,0,False,0.63,-0.0133328,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.21182,0,False,8.128295749
401,7,1,1802.59,13163.02,0,False,0.00887,0,False,1e-24,0.03,0,False,0.63,-0.01,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
402,7,2,685.6204,13163.06591,0,False,0.0024,0,False,1e-24,0.0389,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
403,7,3,704.5048,13163.11935,0,False,0.000455,0,False,1e-24,0.0389,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
404,7,1,791.4031,13163.4186,0,False,1.03e-05,0,False,1e-24,0.0398,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.117223643,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
405,7,2,1609.2839,13163.59767,0,False,4.080000000000001e-05,0,False,1e-24,0.0272,0,False,0.63,-0.0097,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
406,7,3,1653.5193,13163.61891,0,False,6.840000000000001e-06,0,False,1e-24,0.0272,0,False,0.63,-0.0097,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
407,7,2,747.863,13163.6325,0,False,0.00185,0,False,1e-24,0.0375,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
408,7,3,768.4594,13163.69906,0,False,0.000348,0,False,1e-24,0.0375,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
409,7,1,791.03,13163.79,0,False,0.812,0,False,1e-24,0.03,0,False,0.86,-0.0100116,0,False,3.8e-05,0,0,False,1,0.08,0,False,0.86,0,0,False,0,0,0,False,-0.00327,0,False,4.323269736
410,7,1,16.3876,13164.04114,0,False,1.4e-05,0,False,1e-24,0.053,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.088709784,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False,1.0
411,7,2,1517.6368,13164.08381,0,False,6.19e-05,0,False,1e-24,0.0278,0,False,0.63,-0.0096,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
412,7,2,812.7928,13164.10551,0,False,0.00141,0,False,1e-24,0.0365,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
413,7,3,1559.362,13164.12401,0,False,1.05e-05,0,False,1e-24,0.0278,0,False,0.63,-0.0096,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
414,7,1,1605.8,13164.18,0,False,0.0218,0,False,1e-24,0.03,0,False,0.63,-0.01118,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.05157,0,False,11.02983704
415,7,3,835.1744,13164.18241,0,False,0.000262,0,False,1e-24,0.0365,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
416,7,1,931.7431,13164.27249,0,False,5.680000000000001e-06,0,False,1e-24,0.0376,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.117223643,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
417,7,2,1428.6473,13164.47192,0,False,9.27e-05,0,False,1e-24,0.0286,0,False,0.63,-0.0095,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
418,7,2,880.4072,13164.48458,0,False,0.00105,0,False,1e-24,0.0355,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
419,7,3,1467.934,13164.52803,0,False,1.5900000000000004e-05,0,False,1e-24,0.0286,0,False,0.63,-0.0095,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
420,7,3,904.6474,13164.56899,0,False,0.000194,0,False,1e-24,0.0355,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
421,7,1,931.34,13164.68,0,False,0.444,0,False,1e-24,0.03,0,False,0.63,-0.0101521,0,False,7.7e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.00369,0,False,5.405820127
422,7,1,1083.4332,13164.72498,0,False,2.93e-06,0,False,1e-24,0.0354,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.117223643,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
423,7,2,1342.3188,13164.76251,0,False,0.000137,0,False,1e-24,0.0294,0,False,0.63,-0.0094,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
424,7,2,950.7037,13164.76928,0,False,0.000776,0,False,1e-24,0.0341,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
425,7,1,1246.4486,13164.77221,0,False,1.4200000000000002e-06,0,False,1e-24,0.0332,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.117223643,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
426,7,3,1379.2389,13164.83151,0,False,2.3700000000000003e-05,0,False,1e-24,0.0294,0,False,0.63,-0.0094,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
427,7,3,976.8754,13164.85837,0,False,0.000142,0,False,1e-24,0.0341,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
428,7,1,1420.25,13164.92,0,False,0.0506,0,False,1e-24,0.01,0,False,0.63,-0.0090568,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.0188,0,False,9.54017859
429,7,2,1258.6546,13164.95606,0,False,0.000199,0,False,1e-24,0.0303,0,False,0.63,-0.0093,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
430,7,2,1023.6795,13164.95922,0,False,0.000564,0,False,1e-24,0.0332,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
431,7,3,1293.2802,13165.03496,0,False,3.49e-05,0,False,1e-24,0.0303,0,False,0.63,-0.0093,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
432,7,3,1051.8558,13165.05012,0,False,0.000102,0,False,1e-24,0.0332,0,False,0.63,-0.0091,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
433,7,2,1177.6579,13165.05305,0,False,0.000286,0,False,1e-24,0.0312,0,False,0.63,-0.0093,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
434,7,2,1099.3319,13165.05395,0,False,0.000404,0,False,1e-24,0.0322,0,False,0.63,-0.0092,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
435,7,3,1210.0613,13165.13888,0,False,5.070000000000001e-05,0,False,1e-24,0.0312,0,False,0.63,-0.0093,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
436,7,3,1129.5854,13165.14377,0,False,7.250000000000001e-05,0,False,1e-24,0.0322,0,False,0.63,-0.0092,0,False,0.0,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False,1.0
437,7,1,1082.99,13165.17,0,False,0.229,0,False,1e-24,0.03,0,False,0.63,-0.0096623,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.014885,0,False,6.680830454
438,7,1,1245.97,13165.25,0,False,0.111,0,False,1e-24,0.03,0,False,0.63,-0.0103829,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.17607,0,False,8.078300568
439,7,1,42.224,13179.92389,0,False,1.9800000000000004e-05,0,False,1e-24,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.085541577,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False,1.0
440,7,1,79.5646,13195.41359,0,False,2.2700000000000003e-05,0,False,1e-24,0.0491,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.082373371,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False,1.0
