Actual Point Number,Total Frequency /MHz,Detuning (MHz),Total Frequency (Detuning),Mean tau/us,Corrected Tau (us),tau std. dev./us,tau rel. std. dev./%,Alpha - Uncorrected,Alpha - Corrected,Cavity Temperature Side 2 /C,Cavity Pressure /Torr
111.0,394416739.0277228,22086.709087018382,394416738.4850804,11.325413335,11.249611160676542,0.006362066899999999,0.0561751408,2.945270828812113,2.9651166643353726,24.7153177304,18.9122063005
112.0,394416936.5078828,22285.68844816269,394416937.4644416,11.3478308122,11.271797359407683,0.0066951308999999995,0.058999213099999996,2.939452488483868,2.9592804462524542,24.7153177304,18.9122063005
113.0,394417135.70112896,22484.667809307,394417136.4438027,11.357879123800002,11.28174197988183,0.007037186700000001,0.0619586336,2.93685195591826,2.956671902202518,24.7153177304,18.9122063005
114.0,394417334.68128896,22683.64717045131,394417335.42316383,11.3634776883,11.287282764934613,0.0058655539,0.0516175951,2.9354050260651676,2.9552205091770323,24.7153177304,18.9122063005
115.0,394417533.8239728,22882.62653159562,394417534.402525,11.366424391199999,11.290199054827127,0.006844244,0.0602145739,2.934644033319755,2.954457167480468,24.7153177304,18.9122063005
116.0,394417734.3041328,23081.605892739928,394417733.3818861,11.369601673900002,11.293343543274425,0.006095812700000001,0.0536150071,2.9338239347811106,2.9536345363087886,24.7153177304,18.9122063005
117.0,394417933.3294905,23280.585253884237,394417932.3612473,11.3707015028,11.294432019970555,0.006671799,0.0586753505,2.9335401612293928,2.953349886106284,24.7153177304,18.9122063005
118.0,394418130.54210806,23479.56461502855,394418131.3406084,11.372413565499999,11.296126410765062,0.006326220699999999,0.0556277755,2.9330985307294055,2.952906890987603,24.7153177304,18.9122063005
119.0,394418329.7090329,23678.54397617286,394418330.3199696,11.3724571595,11.296169554782338,0.0065085321,0.057230658,2.933087287293132,2.952895612804737,24.7153177304,18.9122063005
120.0,394418528.54438806,23877.52333731717,394418529.2993307,11.374414313499999,11.2981065065071,0.006278740200000001,0.0552005581,2.932582601657594,2.9523893672451855,24.7153177304,18.9122063005
121.0,394418727.9977453,24076.502698461478,394418728.2786919,11.372768192999999,11.29647737774754,0.0063014772999999994,0.0554084737,2.9330070703759055,2.9528151479790163,24.7153177304,18.9122063005
122.0,394418928.47790533,24275.482059605787,394418927.258053,11.3721035397,11.295819585082159,0.006772676500000001,0.0595551783,2.9331784927360203,2.952987100100944,24.7153177304,18.9122063005
123.0,394419128.95806533,24474.461420750096,394419126.2374142,11.373674758800002,11.297374585757527,0.00596699,0.0524631672,2.9327732880709285,2.952580643105103,24.7153177304,18.9122063005
124.0,394419326.6513116,24673.440781894406,394419325.2167753,11.3747929192,11.298481204071487,0.0064596287,0.0567889781,2.9324849917497393,2.9522914555803297,24.7153177304,18.9122063005
125.0,394419522.6314716,24872.42014303872,394419524.1961365,11.3810422697,11.304666042977525,0.0061515126,0.054050521,2.9308747590386086,2.9506762422704433,24.7153177304,18.9122063005
126.0,394419723.1116316,25071.399504183028,394419723.1754976,11.378749686199999,11.302397126315471,0.006967081500000001,0.0612288848,2.9314652698854453,2.951268580198017,24.7153177304,18.9122063005
127.0,394419923.5917916,25270.378865327337,394419922.1548587,11.3787531661,11.30240057029229,0.0065377487,0.057455756100000005,2.9314643733719308,2.951267680911134,24.7153177304,18.9122063005
128.0,394420122.1510943,25469.358226471646,394420121.1342199,11.3761011907,11.299775970852448,0.006351166899999999,0.0558290292,2.932147750855467,2.9519531719794636,24.7153177304,18.9122063005
129.0,394420320.80847454,25668.337587615955,394420320.113581,11.3793712052,11.303012229315724,0.0056165374,0.0493571863,2.931305158985623,2.9511079739701014,24.7153177304,18.9122063005
130.0,394420520.03863454,25867.316948760264,394420519.0929422,11.3757074398,11.2993862844985,0.0063072463,0.0554448709,2.932249242197605,2.9520549771430056,24.7153177304,18.9122063005
131.0,394420719.1035797,26066.296309904574,394420718.0723033,11.375813891199998,11.299491637041998,0.0060124379000000006,0.052852815,2.932221803102701,2.9520274532056123,24.7153177304,18.9122063005
132.0,394420919.5837396,26265.275671048887,394420917.0516645,11.3780478366,11.301702521907655,0.006786223399999999,0.059643125899999996,2.931646095960061,2.9514499656273787,24.7153177304,18.9122063005
133.0,394421118.5768215,26464.255032193196,394421116.0310256,11.377136213399998,11.30080030928467,0.0065338367,0.05742953730000001,2.931881001875323,2.951685598090764,24.7153177304,18.9122063005
134.0,394421317.04830647,26663.234393337505,394421315.01038677,11.376542600699999,11.300212824312009,0.006455063299999999,0.0567401145,2.932033983484823,2.951839052805277,24.7153177304,18.9122063005
135.0,394421514.52846646,26862.213754481814,394421513.9897479,11.3760523895,11.29972767341056,0.006330159300000001,0.0556446037,2.932160329237134,2.951965789255817,24.7153177304,18.9122063005
136.0,394421712.29876256,27061.193115626123,394421712.96910906,11.371234541400002,11.294959556593907,0.006052609699999999,0.0532273757,2.9334026484435207,2.953211948451998,24.7153177304,18.9122063005
137.0,394421909.77892256,27260.172476770433,394421911.9484702,11.3677644202,11.291525252927833,0.005916835400000001,0.0520492433,2.934298098273605,2.9541101642726315,24.7153177304,18.9122063005
138.0,394422110.1292196,27459.151837914742,394422110.9278313,11.3602131898,11.284051957935603,0.0066707978,0.0587207092,2.936248551194879,2.9560666367152835,24.7153177304,18.9122063005
139.0,394422310.6093796,27658.131199059055,394422309.90719247,11.358893863299999,11.28274624720076,0.0107744629,0.0948548602,2.9365895941318767,2.956408731437251,24.7152588378,18.9122063005
140.0,394422509.5895396,27857.110560203364,394422508.8865536,11.359811501400001,11.283654415082987,0.006830013,0.0601243514,2.9363523783563052,2.956170784105841,24.7152588378,18.9122063005
141.0,394422708.7394302,28056.089921347673,394422707.86591476,11.3666842076,11.290456189593423,0.0072289995,0.063598138,2.9345769540700726,2.9543898811245812,24.7152588378,18.9122063005
142.0,394422909.2195902,28255.069282491982,394422906.8452759,11.3663619303,11.290137238601107,0.0065624298,0.057735534000000005,2.9346601598964575,2.9544733438464563,24.7152588378,18.9122063005
143.0,394423106.6997502,28454.04864363629,394423105.82463706,11.366993883,11.290762668738894,0.0067435179,0.059325429299999996,2.9344970062578866,2.954309686463448,24.7152588378,18.9122063005
144.0,394423304.5084296,28653.0280047806,394423304.8039982,11.3689668748,11.292715296357356,0.0064030229,0.0563201827,2.9339877481525343,2.953798855672457,24.7152588378,18.9122063005
145.0,394423504.63507223,28852.00736592491,394423503.78335935,11.3659935917,11.289772701700805,0.0060348617000000005,0.0530957689,2.9347552636466094,2.9545687412103576,24.7152588378,18.9122063005
146.0,394423703.6152322,29050.986727069223,394423702.76272047,11.361062990299999,11.284892988156175,0.005956898299999999,0.0524325787,2.936028921615406,2.9558463296748787,24.7152588378,18.9122063005
147.0,394423901.22828007,29249.966088213532,394423901.74208164,11.358597315,11.282452759315097,0.0061535148,0.054174953600000006,2.936666262106608,2.9564856358273035,24.7152588378,18.9122063005
148.0,394424100.06455714,29448.94544935784,394424100.72144276,11.3512689001,11.27519997045316,0.006837715699999999,0.0602374568,2.938562183080814,2.9583873995340397,24.7152588378,18.9122063005
149.0,394424300.54471713,29647.92481050215,394424299.70080394,11.3345491818,11.258652762904461,0.0074919031999999995,0.0660979375,2.9428968885128604,2.962735437557811,24.7152588378,18.9122063005
150.0,394424500.1703681,29846.90417164646,394424498.68016505,11.2831223828,11.207756318924284,0.0064941737,0.05755652940000001,2.9563101762207014,2.9761897538308313,24.7152588378,18.9122063005
151.0,394424700.1052386,30045.88353279077,394424697.65952617,11.128466445499999,11.054692986518893,0.0055935512,0.050263450700000004,2.9973949854791977,3.0173980915158,24.7152588378,18.9122063005
152.0,394424900.58539873,30244.86289393508,394424896.63888735,10.721469147,10.651870102794037,0.0070299462,0.0655688701,3.111178986990672,3.13150735015682,24.7152588378,18.9122063005
153.0,394425098.2786448,30443.84225507939,394425095.61824846,9.9626673425,9.90078628261877,0.0084627023,0.08494414230000001,3.3481404500498817,3.369066715274294,24.7152588378,18.9122063005
154.0,394425296.4631962,30642.8216162237,394425294.59760964,9.022464599800001,8.97002967246112,0.0078838109,0.08737979289999999,3.6970396670278554,3.7186509674792596,24.7152588378,18.9122063005
155.0,394425492.4433562,30841.80097736801,394425493.57697076,8.327543880599999,8.282007582921544,0.0062580874,0.0751492579,4.005551936810915,4.027575341587465,24.7152588378,18.9122063005
156.0,394425692.173515,31040.78033851232,394425692.55633193,8.1959401279,8.151702327102896,0.007654850699999999,0.09339808,4.069869837904969,4.091956278740864,24.7152588378,18.9122063005
157.0,394425892.653675,31239.759699656628,394425891.53569305,8.6756636192,8.626680298268347,0.0073499493,0.0847191592,3.844825131992735,3.8666565082411726,24.7152588378,18.9122063005
158.0,394426093.133835,31438.739060800937,394426090.5150542,9.5633582509,9.505504823742,0.0076451485,0.0799420908,3.4879389273821317,3.509167596917162,24.7152588378,18.9122063005
159.0,394426293.613995,31637.718421945247,394426289.49441534,10.4377390034,10.371035724305822,0.0064617087,0.061907169000000005,3.195750488582791,3.2163045626812643,24.7152588378,18.9122063005
160.0,394426491.6073789,31836.697783089556,394426488.4737765,10.989540823299999,10.917194997137225,0.0062851341,0.0571919628,3.03528692018624,3.055401092365038,24.7152588378,18.9122063005
161.0,394426689.55829513,32035.67714423387,394426687.45313764,11.234071343699998,11.159210773301778,0.0066094489,0.0588339585,2.9692182379205994,2.989136973702464,24.7152588378,18.9122063005
162.0,394426888.5384551,32234.656505378178,394426886.4324988,11.313637756199999,11.23795703966078,0.0069045999,0.0610289993,2.948336356406278,2.9681915851870957,24.7152588378,18.9122063005
163.0,394427087.18890303,32433.635866522487,394427085.4118599,11.3389528404,11.263010989394827,0.0063727866,0.0562026024,2.941753968758768,2.9615890059259797,24.7152588378,18.9122063005
164.0,394427286.259696,32632.615227666796,394427284.39122105,11.3482411655,11.27220347845537,0.0065465478,0.0576877747,2.9393461976489057,2.959173828219967,24.7152588378,18.9122063005
165.0,394427485.35286885,32831.59458881111,394427483.3705822,11.3529150209,11.276829104690826,0.0067926969,0.0598321833,2.9381361049922563,2.95796000898337,24.7152588378,18.9122063005
166.0,394427685.83302885,33030.57394995542,394427682.34994334,11.358980436,11.282831926457595,0.0058398348,0.0514116109,2.936567212854667,2.956386281142444,24.7152588378,18.9122063005
167.0,394427881.81318885,33229.55331109973,394427881.3293045,11.3592608948,11.283109490873446,0.0062770438,0.0552592628,2.936494709359566,2.956313554060267,24.7152588378,18.9122063005
168.0,394428082.16209006,33428.53267224404,394428080.30866563,11.360323761099998,11.284161388101756,0.0065734832,0.0578635195,2.9362199723597815,2.956037969732236,24.7152588378,18.9122063005
169.0,394428281.14225006,33627.512033388346,394428279.2880268,11.35888776,11.282740206887686,0.0063831311,0.056195036500000003,2.936591172005313,2.956410314176372,24.7152588378,18.9122063005
170.0,394428477.12241006,33826.491394532655,394428478.2673879,11.358703074000001,11.282557426870898,0.006366129,0.056046266799999994,2.9366389192942117,2.9564582087012043,24.7152588378,18.9122063005
171.0,394428677.6025702,34025.470755676964,394428677.2467491,11.3543929821,11.278291814254118,0.0062940326,0.055432576399999996,2.937753658200927,2.957576383833017,24.7152588378,18.9122063005
172.0,394428876.5827302,34224.450116821274,394428876.2261102,11.3541554706,11.278056753746055,0.0063335841,0.0557820804,2.937815111497017,2.9576380264920843,24.7152588378,18.9122063005
173.0,394429075.46165985,34423.42947796558,394429075.2054714,11.357021225499999,11.280892935033378,0.006183317,0.0544448834,2.937073802848922,2.956894433083857,24.7152588378,18.9122063005
174.0,394429271.44181985,34622.40883910989,394429274.1848325,11.366050532300001,11.289829054606265,0.0069447530000000006,0.0611008461,2.9347405613782103,2.954553993552785,24.7152588378,18.9122063005
175.0,394429471.92197984,34821.3882002542,394429473.1641937,11.3644249469,11.288220246989322,0.0060350293000000005,0.0531045727,2.935160351330773,2.9549750793276455,24.7152588378,18.9122063005
176.0,394429672.40213984,35020.36756139851,394429672.1435548,11.3677225028,11.29148376817569,0.006644572099999999,0.0584512162,2.9343089182199114,2.954121017631719,24.7152588378,18.9122063005
177.0,394429872.88229984,35219.34692254282,394429871.1229159,11.3668285003,11.290598993006077,0.0065855528,0.0579365894,2.9345397019876605,2.9543525140231908,24.7152588378,18.9122063005
178.0,394430071.86245984,35418.326283687136,394430070.1022771,11.3655985201,11.28938170769531,0.0056095575,0.049355583499999994,2.9348572766163237,2.9546710691054145,24.7152588378,18.9122063005
179.0,394430269.4755077,35617.305644831446,394430269.0816382,11.363735223599999,11.287537642255886,0.0064692841,0.056929204500000004,2.935338501247479,2.9551537790618356,24.7152588378,18.9122063005
180.0,394430467.7047812,35816.285005975755,394430468.0609994,11.3680096426,11.291767944274811,0.0060621469999999995,0.053326371399999996,2.9342348017384507,2.9540466722686842,24.7152588378,18.9122063005
181.0,394430666.51522046,36015.264367120064,394430667.0403605,11.3636507524,11.287454042870074,0.0063822435,0.056163671500000005,2.9353603209576242,2.9551756661091693,24.7152588378,18.9122063005
182.0,394430866.99538046,36214.24372826437,394430866.0197217,11.366897701,11.29066747946424,0.0062205677000000004,0.05472529,2.9345218367612023,2.9543345936353815,24.7152588378,18.9122063005
183.0,394431065.075555,36413.22308940868,394431064.9990828,11.3657772307,11.289558573798658,0.0061969292,0.0545227051,2.9348111301809174,2.954624780213315,24.7152588378,18.9122063005
184.0,394431262.7090731,36612.20245055299,394431263.978444,11.3685493901,11.29230212076194,0.0063257015,0.055642116900000003,2.934095492329281,2.953906932625046,24.7152588378,18.9122063005
185.0,394431463.1892331,36811.1818116973,394431462.9578051,11.364830828399999,11.2886219393936,0.0065470674,0.0576081376,2.935055525548135,2.9548699299967023,24.7152588378,18.9122063005
186.0,394431662.9188682,37010.16117284161,394431661.9371663,11.3669909083,11.29075972474175,0.0066131555000000005,0.058178594199999996,2.9344977742050338,2.954310456781787,24.7152588378,18.9122063005
187.0,394431861.8990282,37209.14053398592,394431860.9165274,11.366157039700001,11.289934462722277,0.0070087625,0.0616634316,2.934713061178646,2.9545264084528764,24.7152588378,18.9122063005
188.0,394432059.3791882,37408.11989513023,394432059.8958885,11.36638338,11.290158466913656,0.0060170894999999995,0.052937590199999995,2.934654621848168,2.954467788700021,24.7152588378,18.9122063005
189.0,394432256.8593482,37607.09925627454,394432258.8752497,11.368188869,11.29194532079125,0.0070823478,0.0622997021,2.9341885417452067,2.9540002694130876,24.7152588378,18.9122063005
190.0,394432456.5895082,37806.07861741885,394432457.8546108,11.367337638099999,11.291102875820917,0.007157452900000001,0.0629650771,2.9344082653104504,2.95422067150283,24.7152588378,18.9122063005
191.0,394432656.3162448,38005.057978563156,394432656.833972,11.365782084100001,11.289563377105987,0.0067887615000000005,0.059729822599999996,2.9348098769620687,2.9546235231256506,24.7152588378,18.9122063005
192.0,394432856.7964048,38204.03733970747,394432855.8133331,11.3673326883,11.291097977109676,0.0067532449,0.05940923099999999,2.934409543071419,2.9542219532093608,24.7152588378,18.9122063005
193.0,394433055.6854666,38403.01670085178,394433054.7926943,11.366969062599999,11.290738104518352,0.0069158888,0.0608419776,2.934503413892947,2.95431611388334,24.7152588378,18.9122063005
194.0,394433255.415625,38601.99606199609,394433253.7720554,11.3649410434,11.288731016862387,0.0058204732,0.0512142839,2.9350270619473546,2.9548413785384313,24.7152588378,18.9122063005
195.0,394433452.895785,38800.9754231404,394433452.75141656,11.3661650899,11.289942429834499,0.007070407700000001,0.0622057455,2.9347109826387956,2.954524323495969,24.7152588378,18.9122063005
196.0,394433653.0416008,38999.95478428471,394433651.7307777,11.367960018,11.29171883187381,0.005880490600000001,0.051728635599999996,2.9342476105650226,2.9540595206513713,24.7152588378,18.9122063005
197.0,394433853.5217608,39198.93414542902,394433850.71013886,11.3681937677,11.291950168929295,0.0067033641,0.058965955800000004,2.9341872773658606,2.9539990011289667,24.7152588378,18.9122063005
198.0,394434054.0019208,39397.91350657333,394434049.6895,11.3658485447,11.289629151755765,0.0066757608,0.058735261100000005,2.934792715971005,2.954606309156542,24.7152588378,18.9122063005
199.0,394434249.9820808,39596.89286771764,394434248.66886115,11.367918143699999,11.291677389778012,0.0058706655,0.0516423975,2.9342584190141303,2.9540703624788005,24.7152588378,18.9122063005
200.0,394434450.4622408,39795.87222886195,394434447.64822227,11.3686335002,11.292385362714292,0.005839424100000001,0.0513643448,2.9340737846134624,2.9538851578651317,24.7152588378,18.9122063005
201.0,394434647.9424008,39994.851590006256,394434646.6275834,11.3690114717,11.292759432945072,0.0066825102,0.0587782875,2.9339762390817117,2.953787311053707,24.7152588378,18.9122063005
202.0,394434846.2330445,40193.830951150565,394434845.60694456,11.3675363392,11.291299526048693,0.006481984499999999,0.057021893600000005,2.934356972740735,2.9541692205456918,24.7152588378,18.9122063005
203.0,394435045.7091543,40392.810312294874,394435044.5863057,11.369486119500001,11.29322918159249,0.006433329200000001,0.056584168899999995,2.933853752862678,2.95366444649727,24.7152588378,18.9122063005
204.0,394435246.1893143,40591.78967343918,394435243.56566685,11.3692541674,11.292999623627015,0.0060902397,0.053567627,2.933913608463499,2.9537244869846195,24.7152588378,18.9122063005
205.0,394435446.6694743,40790.76903458349,394435442.545028,11.3686777659,11.292429171522688,0.0062751914,0.0551971962,2.93406236034473,2.953873698312281,24.7152588378,18.9122063005
206.0,394435642.6496343,40989.7483957278,394435641.52438915,11.3695614158,11.293303700706751,0.0062391789000000005,0.054876161799999996,2.9338343230602213,2.9536449566770897,24.7152588378,18.9122063005
207.0,394435840.1297943,41188.72775687212,394435840.50375026,11.3699839474,11.293721871047392,0.0064172278000000004,0.0564400781,2.9337252958429105,2.9535355926665563,24.7152588378,18.9122063005
208.0,394436040.0515872,41387.70711801643,394436039.48311144,11.369041661099999,11.29278931074137,0.0061252547,0.053876614,2.9339684481891366,2.953779496097352,24.7152588378,18.9122063005
209.0,394436239.0317472,41586.68647916074,394436238.46247256,11.3708103622,11.294539755736968,0.007293224599999999,0.0641398839,2.933512076738344,2.953321714846512,24.7152588378,18.9122063005
210.0,394436438.566566,41785.665840305046,394436437.44183373,11.367526314900001,11.291289605213576,0.0067331186999999995,0.0592311684,2.9343595603639154,2.9541718161593704,24.7152588378,18.9122063005
211.0,394436639.0467261,41984.645201449355,394436636.42119485,11.3702293377,11.293964728481654,0.0062360601,0.0548455084,2.9336619806969195,2.9534720819249096,24.7152588378,18.9122063005
212.0,394436835.0268861,42183.624562593664,394436835.400556,11.3725013972,11.296213335854977,0.0061244001,0.0538527092,2.933075877926717,2.952884168178695,24.7152588378,18.9122063005
213.0,394437034.48024327,42382.603923737974,394437034.37991714,11.3702304194,11.293965799016561,0.0064543351,0.0567652096,2.93366170160476,2.95347180197055,24.7152588378,18.9122063005
214.0,394437231.96040326,42581.58328488228,394437233.35927826,11.372653191600001,11.296363563411024,0.0067579987,0.059423237000000004,2.9330367292350665,2.952844898499618,24.7152588378,18.9122063005
215.0,394437432.44056326,42780.56264602659,394437432.33863944,11.3728582348,11.29656649011983,0.0064204886,0.05645448559999999,2.932983849015841,2.9527918548515864,24.7152588378,18.9122063005
216.0,394437632.1706762,42979.5420071709,394437631.31800056,11.3711638921,11.294889636532039,0.0059331017,0.052176731799999994,2.933420873740922,2.953230230061539,24.7152588378,18.9122063005
217.0,394437832.65083617,43178.52136831521,394437830.29736173,11.3723801229,11.29609331336358,0.0064730415,0.05691896900000001,2.9331071560514457,2.9529155429650786,24.7152588378,18.9122063005
218.0,394438030.13099617,43377.50072945952,394438029.27672285,11.3735887575,11.297289472188774,0.0069709728,0.061290881799999995,2.9327954642125813,2.9526028877927497,24.7152588378,18.9122063005
